og_coord,closest_coord,dist
"(517.0, 3247.0)","(517.0, 3247.0)",0.0
"(2794.0, 3276.0)","(2794.0, 3276.0)",0.0
"(1997.0, 3287.0)","(1997.0, 3287.0)",0.0
"(1440.0, 3298.0)","(1440.0, 3298.0)",0.0
"(3035.0, 3303.0)","(3035.0, 3303.0)",0.0
"(3004.0, 3314.0)","(3004.0, 3314.0)",0.0
"(3144.0, 3314.0)","(3144.0, 3314.0)",0.0
"(3034.0, 3318.0)","(3034.0, 3318.0)",0.0
"(2471.0, 3205.0)","(2471.0, 3205.0)",0.0
"(1417.0, 3320.0)","(1417.0, 3320.0)",0.0
"(2388.0, 3121.0)","(2388.0, 3121.0)",0.0
"(2185.0, 3091.0)","(2185.0, 3091.0)",0.0
"(3262.0, 2698.0)","(3262.0, 2698.0)",0.0
"(1989.0, 2700.0)","(1989.0, 2700.0)",0.0
"(2005.0, 2701.0)","(2005.0, 2701.0)",0.0
"(1865.0, 2725.0)","(1865.0, 2725.0)",0.0
"(3303.0, 2729.0)","(3303.0, 2729.0)",0.0
"(2151.0, 2740.0)","(2151.0, 2740.0)",0.0
"(1830.0, 2762.0)","(1830.0, 2762.0)",0.0
"(2089.0, 2788.0)","(2089.0, 2788.0)",0.0
"(2234.0, 2811.0)","(2234.0, 2811.0)",0.0
"(2060.0, 2820.0)","(2060.0, 2820.0)",0.0
"(2200.0, 3109.0)","(2200.0, 3109.0)",0.0
"(2079.0, 2842.0)","(2079.0, 2842.0)",0.0
"(2221.0, 2853.0)","(2221.0, 2853.0)",0.0
"(2293.0, 2854.0)","(2293.0, 2854.0)",0.0
"(448.0, 2859.0)","(448.0, 2859.0)",0.0
"(383.0, 2874.0)","(383.0, 2874.0)",0.0
"(2254.0, 2879.0)","(2254.0, 2879.0)",0.0
"(494.0, 2943.0)","(494.0, 2943.0)",0.0
"(2043.0, 3005.0)","(2043.0, 3005.0)",0.0
"(1718.0, 3031.0)","(1718.0, 3031.0)",0.0
"(2657.0, 3055.0)","(2657.0, 3055.0)",0.0
"(2678.0, 3073.0)","(2678.0, 3073.0)",0.0
"(2264.0, 2847.0)","(2264.0, 2847.0)",0.0
"(1951.0, 3321.0)","(1951.0, 3321.0)",0.0
"(2985.0, 3332.0)","(2985.0, 3332.0)",0.0
"(1883.0, 3356.0)","(1883.0, 3356.0)",0.0
"(1782.0, 3580.0)","(1782.0, 3580.0)",0.0
"(3269.0, 3596.0)","(3269.0, 3596.0)",0.0
"(2521.0, 3614.0)","(2521.0, 3614.0)",0.0
"(3350.0, 3635.0)","(3350.0, 3635.0)",0.0
"(2059.0, 3637.0)","(2059.0, 3637.0)",0.0
"(2095.0, 3642.0)","(2095.0, 3642.0)",0.0
"(2080.0, 3646.0)","(2080.0, 3646.0)",0.0
"(2028.0, 3648.0)","(2028.0, 3648.0)",0.0
"(2834.0, 3650.0)","(2834.0, 3650.0)",0.0
"(3343.0, 3653.0)","(3343.0, 3653.0)",0.0
"(1832.0, 3572.0)","(1832.0, 3572.0)",0.0
"(2017.0, 3660.0)","(2017.0, 3660.0)",0.0
"(3330.0, 3671.0)","(3330.0, 3671.0)",0.0
"(3428.0, 3674.0)","(3428.0, 3674.0)",0.0
"(3322.0, 3686.0)","(3322.0, 3686.0)",0.0
"(3350.0, 3693.0)","(3350.0, 3693.0)",0.0
"(1903.0, 3698.0)","(1903.0, 3698.0)",0.0
"(2510.0, 3708.0)","(2510.0, 3708.0)",0.0
"(3089.0, 3717.0)","(3089.0, 3717.0)",0.0
"(2531.0, 3719.0)","(2531.0, 3719.0)",0.0
"(2181.0, 3723.0)","(2181.0, 3723.0)",0.0
"(2261.0, 3736.0)","(2261.0, 3736.0)",0.0
"(2912.0, 3661.0)","(2912.0, 3661.0)",0.0
"(2310.0, 3557.0)","(2310.0, 3557.0)",0.0
"(1790.0, 3551.0)","(1790.0, 3551.0)",0.0
"(2508.0, 3542.0)","(2508.0, 3542.0)",0.0
"(2811.0, 3381.0)","(2811.0, 3381.0)",0.0
"(3090.0, 3387.0)","(3090.0, 3387.0)",0.0
"(3171.0, 3398.0)","(3171.0, 3398.0)",0.0
"(3144.0, 3408.0)","(3144.0, 3408.0)",0.0
"(3053.0, 3424.0)","(3053.0, 3424.0)",0.0
"(3517.0, 3432.0)","(3517.0, 3432.0)",0.0
"(2368.0, 3451.0)","(2368.0, 3451.0)",0.0
"(2396.0, 3469.0)","(2396.0, 3469.0)",0.0
"(2971.0, 3480.0)","(2971.0, 3480.0)",0.0
"(3000.0, 3481.0)","(3000.0, 3481.0)",0.0
"(3200.0, 3482.0)","(3200.0, 3482.0)",0.0
"(2995.0, 3496.0)","(2995.0, 3496.0)",0.0
"(3109.0, 3499.0)","(3109.0, 3499.0)",0.0
"(2874.0, 3505.0)","(2874.0, 3505.0)",0.0
"(2971.0, 3508.0)","(2971.0, 3508.0)",0.0
"(3182.0, 3509.0)","(3182.0, 3509.0)",0.0
"(2361.0, 3518.0)","(2361.0, 3518.0)",0.0
"(2893.0, 3527.0)","(2893.0, 3527.0)",0.0
"(1574.0, 3526.0)","(1574.0, 3526.0)",0.0
"(2284.0, 3530.0)","(2284.0, 3530.0)",0.0
"(2909.0, 3529.0)","(2909.0, 3529.0)",0.0
"(3121.0, 3534.0)","(3121.0, 3534.0)",0.0
"(2265.0, 3541.0)","(2265.0, 3541.0)",0.0
"(2246.0, 2696.0)","(2246.0, 2696.0)",0.0
"(2912.0, 28.0)","(2912.0, 28.0)",0.0
"(974.0, 2692.0)","(974.0, 2692.0)",0.0
"(2265.0, 2659.0)","(2265.0, 2659.0)",0.0
"(2891.0, 1963.0)","(2891.0, 1963.0)",0.0
"(3577.0, 1976.0)","(3577.0, 1976.0)",0.0
"(3216.0, 1979.0)","(3216.0, 1979.0)",0.0
"(2967.0, 1984.0)","(2967.0, 1984.0)",0.0
"(2549.0, 1990.0)","(2549.0, 1990.0)",0.0
"(3236.0, 2006.0)","(3236.0, 2006.0)",0.0
"(2569.0, 2017.0)","(2569.0, 2017.0)",0.0
"(2597.0, 2029.0)","(2597.0, 2029.0)",0.0
"(1270.0, 2096.0)","(1270.0, 2096.0)",0.0
"(2839.0, 2115.0)","(2839.0, 2115.0)",0.0
"(3127.0, 1946.0)","(3127.0, 1946.0)",0.0
"(1296.0, 2119.0)","(1296.0, 2119.0)",0.0
"(1342.0, 2122.0)","(1342.0, 2122.0)",0.0
