og_coord,starfish_coord,dist
"(3544.0, 2273.0)","(3519.0, 2220.0)",58.6
"(2811.0, 3381.0)","(2863.0, 3409.0)",59.059
"(806.0, 524.0)","(787.0, 468.0)",59.135
"(2293.0, 2854.0)","(2245.0, 2889.0)",59.405
"(2203.0, 1413.0)","(2149.0, 1388.0)",59.506
"(3089.0, 3717.0)","(3031.0, 3732.0)",59.908
"(1518.0, 176.0)","(1458.0, 177.0)",60.008
"(197.0, 1638.0)","(200.0, 1698.0)",60.075
"(2521.0, 3614.0)","(2461.0, 3622.0)",60.531
"(981.0, 1922.0)","(1036.0, 1948.0)",60.836
"(2151.0, 2740.0)","(2210.0, 2725.0)",60.877
"(587.0, 209.0)","(607.0, 267.0)",61.351
"(2613.0, 2334.0)","(2646.0, 2386.0)",61.587
"(1093.0, 1272.0)","(1150.0, 1248.0)",61.847
"(1426.0, 1317.0)","(1366.0, 1302.0)",61.847
"(144.0, 521.0)","(87.0, 497.0)",61.847
"(1421.0, 1273.0)","(1366.0, 1302.0)",62.177
"(130.0, 452.0)","(87.0, 497.0)",62.241
"(1807.0, 3182.0)","(1861.0, 3151.0)",62.266
"(3571.0, 1748.0)","(3550.0, 1807.0)",62.626
"(2985.0, 67.0)","(2928.0, 93.0)",62.65
"(2169.0, 2677.0)","(2210.0, 2725.0)",63.127
"(3406.0, 1152.0)","(3356.0, 1191.0)",63.411
"(3353.0, 2359.0)","(3289.0, 2360.0)",64.008
"(789.0, 994.0)","(726.0, 1006.0)",64.133
"(117.0, 1398.0)","(169.0, 1436.0)",64.405
"(836.0, 973.0)","(896.0, 949.0)",64.622
"(3332.0, 2166.0)","(3382.0, 2207.0)",64.661
"(2080.0, 3646.0)","(2019.0, 3624.0)",64.846
"(585.0, 536.0)","(636.0, 495.0)",65.437
"(1813.0, 2198.0)","(1868.0, 2162.0)",65.734
"(2784.0, 124.0)","(2755.0, 64.0)",66.641
"(2519.0, 1933.0)","(2497.0, 1870.0)",66.731
"(1641.0, 1198.0)","(1606.0, 1255.0)",66.888
"(2912.0, 28.0)","(2928.0, 93.0)",66.94
"(1055.0, 87.0)","(1052.0, 20.0)",67.067
"(809.0, 673.0)","(870.0, 701.0)",67.119
"(2874.0, 3505.0)","(2809.0, 3522.0)",67.186
"(3171.0, 3398.0)","(3234.0, 3422.0)",67.417
"(1391.0, 186.0)","(1458.0, 177.0)",67.602
"(1591.0, 621.0)","(1624.0, 562.0)",67.602
"(2637.0, 2130.0)","(2697.0, 2098.0)",68.0
"(3090.0, 3387.0)","(3050.0, 3442.0)",68.007
"(3200.0, 3482.0)","(3234.0, 3422.0)",68.964
"(2256.0, 1846.0)","(2325.0, 1849.0)",69.065
"(1241.0, 1003.0)","(1202.0, 1060.0)",69.065
"(3381.0, 2335.0)","(3444.0, 2364.0)",69.354
"(1440.0, 3298.0)","(1396.0, 3244.0)",69.656
"(1081.0, 1260.0)","(1150.0, 1248.0)",70.036
"(3278.0, 2501.0)","(3315.0, 2561.0)",70.491
"(2273.0, 2372.0)","(2205.0, 2353.0)",70.605
"(2571.0, 3737.0)","(2628.0, 3695.0)",70.803
"(2678.0, 3073.0)","(2676.0, 3002.0)",71.028
"(3252.0, 356.0)","(3205.0, 302.0)",71.589
"(2190.0, 417.0)","(2228.0, 478.0)",71.868
"(781.0, 659.0)","(748.0, 595.0)",72.007
"(3482.0, 1895.0)","(3480.0, 1967.0)",72.028
"(3522.0, 2292.0)","(3519.0, 2220.0)",72.062
"(1629.0, 795.0)","(1669.0, 855.0)",72.111
"(448.0, 2859.0)","(466.0, 2929.0)",72.277
"(2597.0, 2029.0)","(2667.0, 2010.0)",72.533
"(822.0, 646.0)","(870.0, 701.0)",73.0
"(2185.0, 3091.0)","(2240.0, 3043.0)",73.0
"(2361.0, 3518.0)","(2292.0, 3542.0)",73.055
"(2702.0, 1667.0)","(2771.0, 1643.0)",73.055
"(1830.0, 2762.0)","(1820.0, 2689.0)",73.682
"(676.0, 380.0)","(603.0, 396.0)",74.733
"(925.0, 650.0)","(870.0, 701.0)",75.007
"(2270.0, 2391.0)","(2205.0, 2353.0)",75.293
"(1905.0, 1639.0)","(1875.0, 1569.0)",76.158
"(2738.0, 1919.0)","(2662.0, 1907.0)",76.942
"(2200.0, 3109.0)","(2240.0, 3043.0)",77.175
"(2251.0, 1873.0)","(2325.0, 1849.0)",77.795
"(2095.0, 3642.0)","(2019.0, 3624.0)",78.102
"(2990.0, 913.0)","(2916.0, 888.0)",78.109
"(2557.0, 1932.0)","(2565.0, 1854.0)",78.409
"(1336.0, 519.0)","(1279.0, 465.0)",78.518
"(2234.0, 2811.0)","(2245.0, 2889.0)",78.772
"(759.0, 673.0)","(748.0, 595.0)",78.772
"(1417.0, 3320.0)","(1396.0, 3244.0)",78.848
"(1607.0, 906.0)","(1685.0, 894.0)",78.918
"(1632.0, 1374.0)","(1710.0, 1387.0)",79.076
"(800.0, 656.0)","(748.0, 595.0)",80.156
"(173.0, 554.0)","(202.0, 479.0)",80.411
"(1078.0, 128.0)","(1000.0, 148.0)",80.523
"(2230.0, 1851.0)","(2160.0, 1811.0)",80.623
"(2617.0, 2183.0)","(2628.0, 2263.0)",80.753
"(3109.0, 3499.0)","(3050.0, 3442.0)",82.037
"(825.0, 907.0)","(896.0, 949.0)",82.492
"(974.0, 2692.0)","(1003.0, 2614.0)",83.217
"(3321.0, 2264.0)","(3382.0, 2207.0)",83.487
"(3577.0, 1976.0)","(3513.0, 2030.0)",83.738
"(2893.0, 3527.0)","(2809.0, 3522.0)",84.149
"(1613.0, 1364.0)","(1647.0, 1287.0)",84.172
"(3079.0, 3139.0)","(3054.0, 3058.0)",84.77
"(677.0, 354.0)","(603.0, 396.0)",85.088
"(374.0, 87.0)","(327.0, 158.0)",85.147
"(2703.0, 1832.0)","(2662.0, 1907.0)",85.475
"(3335.0, 1108.0)","(3356.0, 1191.0)",85.615
"(666.0, 338.0)","(603.0, 396.0)",85.633
"(3465.0, 2650.0)","(3392.0, 2695.0)",85.755
"(2209.0, 1452.0)","(2254.0, 1525.0)",85.755
"(3096.0, 3150.0)","(3161.0, 3206.0)",85.796
"(2265.0, 2659.0)","(2210.0, 2725.0)",85.913
"(959.0, 2540.0)","(1003.0, 2614.0)",86.093
"(489.0, 987.0)","(514.0, 904.0)",86.683
"(1283.0, 985.0)","(1308.0, 902.0)",86.683
"(139.0, 567.0)","(87.0, 497.0)",87.201
"(2909.0, 3529.0)","(2957.0, 3602.0)",87.367
"(1444.0, 1342.0)","(1366.0, 1302.0)",87.658
"(96.0, 1760.0)","(32.0, 1820.0)",87.727
"(2251.0, 2647.0)","(2210.0, 2725.0)",88.119
"(3428.0, 3674.0)","(3341.0, 3690.0)",88.459
"(293.0, 1774.0)","(382.0, 1768.0)",89.202
"(2834.0, 3650.0)","(2887.0, 3722.0)",89.404
"(2167.0, 2272.0)","(2205.0, 2353.0)",89.471
"(1989.0, 2700.0)","(1940.0, 2776.0)",90.427
"(1258.0, 978.0)","(1308.0, 902.0)",90.973
"(3144.0, 3408.0)","(3234.0, 3422.0)",91.082
"(2567.0, 557.0)","(2479.0, 581.0)",91.214
"(128.0, 98.0)","(138.0, 189.0)",91.548
"(2590.0, 2166.0)","(2499.0, 2154.0)",91.788
"(3277.0, 360.0)","(3205.0, 302.0)",92.455
"(1780.0, 2498.0)","(1856.0, 2554.0)",94.403
"(3250.0, 105.0)","(3333.0, 150.0)",94.414
"(1574.0, 3526.0)","(1479.0, 3523.0)",95.047
"(3303.0, 2729.0)","(3392.0, 2695.0)",95.273
"(2619.0, 2153.0)","(2697.0, 2098.0)",95.441
"(1707.0, 179.0)","(1612.0, 164.0)",96.177
"(774.0, 707.0)","(870.0, 701.0)",96.187
"(2388.0, 3121.0)","(2309.0, 3065.0)",96.835
"(696.0, 369.0)","(603.0, 396.0)",96.84
"(2016.0, 3226.0)","(2004.0, 3323.0)",97.739
"(2569.0, 2017.0)","(2667.0, 2010.0)",98.25
"(2510.0, 3708.0)","(2461.0, 3622.0)",98.98
"(2005.0, 2701.0)","(1940.0, 2776.0)",99.247
"(2866.0, 720.0)","(2882.0, 818.0)",99.298
"(2231.0, 1881.0)","(2325.0, 1849.0)",99.298
"(1832.0, 3572.0)","(1867.0, 3665.0)",99.368
"(687.0, 184.0)","(742.0, 101.0)",99.569
"(383.0, 2874.0)","(466.0, 2929.0)",99.569
"(1631.0, 262.0)","(1612.0, 164.0)",99.825
"(2531.0, 3719.0)","(2628.0, 3695.0)",99.925
"(1099.0, 133.0)","(1000.0, 148.0)",100.13
"(2050.0, 1373.0)","(2149.0, 1388.0)",100.13
"(407.0, 1671.0)","(382.0, 1768.0)",100.17
"(677.0, 2386.0)","(745.0, 2460.0)",100.499
"(2471.0, 3205.0)","(2377.0, 3241.0)",100.658
"(3514.0, 2437.0)","(3444.0, 2364.0)",101.139
"(3182.0, 3509.0)","(3234.0, 3422.0)",101.356
"(3053.0, 3160.0)","(3054.0, 3058.0)",102.005
"(1607.0, 1431.0)","(1709.0, 1435.0)",102.078
"(1702.0, 749.0)","(1697.0, 647.0)",102.122
"(3121.0, 3534.0)","(3024.0, 3501.0)",102.46
"(1103.0, 158.0)","(1000.0, 148.0)",103.484
"(1986.0, 3221.0)","(2004.0, 3323.0)",103.576
"(1306.0, 565.0)","(1279.0, 465.0)",103.581
"(763.0, 909.0)","(726.0, 1006.0)",103.817
"(3262.0, 2698.0)","(3261.0, 2594.0)",104.005
"(215.0, 2583.0)","(113.0, 2605.0)",104.346
"(3035.0, 3303.0)","(3138.0, 3284.0)",104.738
"(1542.0, 3135.0)","(1437.0, 3140.0)",105.119
"(3252.0, 1207.0)","(3356.0, 1191.0)",105.224
"(2396.0, 3469.0)","(2468.0, 3546.0)",105.418
"(1603.0, 1447.0)","(1709.0, 1435.0)",106.677
"(946.0, 32.0)","(1052.0, 20.0)",106.677
"(1995.0, 2442.0)","(1892.0, 2411.0)",107.564
"(1079.0, 520.0)","(1092.0, 413.0)",107.787
"(737.0, 1198.0)","(805.0, 1114.0)",108.074
"(2758.0, 1855.0)","(2662.0, 1907.0)",109.179
"(2469.0, 456.0)","(2460.0, 347.0)",109.371
"(3034.0, 3318.0)","(3138.0, 3284.0)",109.417
"(1563.0, 826.0)","(1669.0, 855.0)",109.895
"(930.0, 326.0)","(830.0, 279.0)",110.494
"(1588.0, 779.0)","(1669.0, 855.0)",111.072
"(219.0, 634.0)","(330.0, 629.0)",111.113
"(3508.0, 2508.0)","(3597.0, 2575.0)",111.4
"(1002.0, 1388.0)","(899.0, 1435.0)",113.217
"(739.0, 708.0)","(748.0, 595.0)",113.358
"(3269.0, 3596.0)","(3184.0, 3674.0)",115.365
"(287.0, 1834.0)","(237.0, 1938.0)",115.395
"(1255.0, 190.0)","(1339.0, 110.0)",116.0
"(3481.0, 2553.0)","(3597.0, 2575.0)",118.068
"(2368.0, 3451.0)","(2292.0, 3542.0)",118.562
"(2549.0, 1990.0)","(2667.0, 2010.0)",119.683
"(1778.0, 2448.0)","(1892.0, 2411.0)",119.854
"(1331.0, 573.0)","(1279.0, 465.0)",119.867
"(2077.0, 2374.0)","(2193.0, 2405.0)",120.071
"(1782.0, 3580.0)","(1867.0, 3665.0)",120.208
"(1566.0, 793.0)","(1669.0, 855.0)",120.221
"(1813.0, 462.0)","(1907.0, 538.0)",120.88
"(3346.0, 1426.0)","(3466.0, 1442.0)",121.062
"(265.0, 1801.0)","(382.0, 1768.0)",121.565
"(1718.0, 3031.0)","(1713.0, 3153.0)",122.102
"(1734.0, 2575.0)","(1856.0, 2554.0)",123.794
"(927.0, 27.0)","(1052.0, 20.0)",125.196
"(1883.0, 3356.0)","(2004.0, 3323.0)",125.419
"(770.0, 887.0)","(726.0, 1006.0)",126.874
"(1621.0, 1039.0)","(1543.0, 1140.0)",127.613
"(2985.0, 3332.0)","(3050.0, 3442.0)",127.769
"(1546.0, 2120.0)","(1464.0, 2218.0)",127.781
"(2016.0, 2444.0)","(1892.0, 2411.0)",128.316
"(1265.0, 215.0)","(1339.0, 110.0)",128.456
"(1741.0, 170.0)","(1612.0, 164.0)",129.139
"(2655.0, 1700.0)","(2771.0, 1643.0)",129.248
"(2079.0, 3125.0)","(2076.0, 2995.0)",130.035
"(3450.0, 2494.0)","(3444.0, 2364.0)",130.138
"(1578.0, 1428.0)","(1709.0, 1435.0)",131.187
"(1548.0, 804.0)","(1669.0, 855.0)",131.309
"(1833.0, 2289.0)","(1868.0, 2162.0)",131.735
"(3447.0, 2567.0)","(3315.0, 2561.0)",132.136
"(3222.0, 1851.0)","(3352.0, 1878.0)",132.774
"(3188.0, 1830.0)","(3056.0, 1810.0)",133.507
"(1735.0, 244.0)","(1869.0, 238.0)",134.134
"(1440.0, 872.0)","(1308.0, 902.0)",135.366
"(1574.0, 3173.0)","(1449.0, 3225.0)",135.385
"(3004.0, 3314.0)","(3050.0, 3442.0)",136.015
"(1418.0, 1428.0)","(1366.0, 1302.0)",136.308
"(1790.0, 3551.0)","(1867.0, 3665.0)",137.568
"(1324.0, 595.0)","(1279.0, 465.0)",137.568
"(3127.0, 1946.0)","(3246.0, 2017.0)",138.571
"(2536.0, 823.0)","(2422.0, 904.0)",139.846
"(493.0, 1100.0)","(629.0, 1067.0)",139.946
"(1764.0, 339.0)","(1904.0, 357.0)",141.152
"(3191.0, 1887.0)","(3246.0, 2017.0)",141.156
"(319.0, 1621.0)","(200.0, 1698.0)",141.739
"(2057.0, 3190.0)","(2004.0, 3323.0)",143.171
"(1446.0, 856.0)","(1308.0, 902.0)",145.465
"(2658.0, 1740.0)","(2565.0, 1854.0)",147.122
"(1617.0, 1550.0)","(1709.0, 1435.0)",147.272
"(1478.0, 1399.0)","(1366.0, 1302.0)",148.165
"(1598.0, 2153.0)","(1464.0, 2218.0)",148.933
"(2794.0, 3276.0)","(2863.0, 3409.0)",149.833
"(517.0, 3247.0)","(630.0, 3349.0)",152.227
"(2110.0, 1578.0)","(1961.0, 1546.0)",152.398
"(1740.0, 426.0)","(1594.0, 477.0)",154.651
"(2041.0, 3151.0)","(1961.0, 3018.0)",155.206
"(3084.0, 681.0)","(2998.0, 551.0)",155.872
"(3138.0, 2228.0)","(3141.0, 2384.0)",156.029
"(473.0, 1061.0)","(629.0, 1067.0)",156.115
"(1748.0, 450.0)","(1594.0, 477.0)",156.349
"(1751.0, 469.0)","(1594.0, 477.0)",157.204
"(1209.0, 2444.0)","(1107.0, 2324.0)",157.493
"(1913.0, 1725.0)","(1875.0, 1569.0)",160.562
"(675.0, 1696.0)","(551.0, 1798.0)",160.562
"(1466.0, 869.0)","(1308.0, 902.0)",161.409
"(493.0, 140.0)","(327.0, 158.0)",166.973
"(2895.0, 3126.0)","(3054.0, 3058.0)",172.931
"(646.0, 1530.0)","(781.0, 1420.0)",174.141
"(3570.0, 587.0)","(3749.0, 619.0)",181.838
"(1359.0, 637.0)","(1279.0, 465.0)",189.694
"(2181.0, 3723.0)","(2019.0, 3624.0)",189.855
"(1922.0, 1754.0)","(1875.0, 1569.0)",190.877
"(2864.0, 3121.0)","(2957.0, 2952.0)",192.899
"(1554.0, 1550.0)","(1709.0, 1435.0)",193.003
"(2261.0, 3736.0)","(2292.0, 3542.0)",196.461
"(1059.0, 1637.0)","(927.0, 1785.0)",198.313
"(1688.0, 1660.0)","(1763.0, 1474.0)",200.552
"(1126.0, 1729.0)","(927.0, 1785.0)",206.729
"(1709.0, 1700.0)","(1875.0, 1569.0)",211.464
"(1251.0, 1483.0)","(1366.0, 1302.0)",214.443
"(508.0, 42.0)","(327.0, 158.0)",214.981
"(1682.0, 1688.0)","(1875.0, 1569.0)",226.738
"(3124.0, 758.0)","(2998.0, 551.0)",242.332
"(1294.0, 1540.0)","(1366.0, 1302.0)",248.652
"(1402.0, 1583.0)","(1366.0, 1302.0)",283.297
"(1316.0, 1594.0)","(1366.0, 1302.0)",296.25
