og_coord,closest_coord,dist
"(2323.421, 2882.645)","(2300.625, 2901.938)",29.864
"(2431.273, 913.61)","(2416.0, 887.913)",29.893
"(2335.098, 2910.268)","(2323.421, 2882.645)",29.99
"(2483.032, 971.823)","(2453.115, 968.805)",30.069
"(4153.852, 2688.58)","(4125.098, 2679.732)",30.085
"(2318.422, 2935.378)","(2335.098, 2910.268)",30.143
"(354.595, 2954.321)","(325.711, 2963.542)",30.32
"(3144.939, 1045.909)","(3151.603, 1016.288)",30.361
"(3151.603, 1016.288)","(3144.939, 1045.909)",30.361
"(2159.833, 3250.242)","(2133.0, 3236.0)",30.378
"(2093.3, 2881.743)","(2063.0, 2884.0)",30.384
"(1440.321, 3182.405)","(1421.611, 3158.389)",30.444
"(2813.956, 1075.147)","(2805.648, 1104.437)",30.445
"(2805.648, 1104.437)","(2813.956, 1075.147)",30.445
"(3160.389, 1804.611)","(3155.288, 1834.712)",30.53
"(2923.821, 1457.142)","(2947.424, 1476.508)",30.531
"(3102.814, 3193.559)","(3082.75, 3170.5)",30.566
"(4836.529, 2819.046)","(4854.021, 2793.947)",30.593
"(3133.303, 1074.605)","(3144.939, 1045.909)",30.965
"(2595.967, 3986.367)","(2626.139, 3978.611)",31.153
"(4008.862, 2755.5)","(4017.0, 2725.185)",31.388
"(3850.8, 2577.738)","(3871.675, 2554.143)",31.504
"(1979.876, 3155.724)","(1951.0, 3142.895)",31.598
"(3093.0, 1946.756)","(3109.551, 1919.776)",31.652
"(1956.071, 2998.843)","(1969.023, 3027.759)",31.684
"(2425.24, 3485.24)","(2438.419, 3514.302)",31.911
"(4653.231, 3016.296)","(4658.377, 2984.519)",32.191
"(3205.58, 1842.705)","(3174.434, 1834.547)",32.197
"(3724.726, 2220.452)","(3737.444, 2190.728)",32.331
"(3737.444, 2190.728)","(3724.726, 2220.452)",32.331
"(3173.152, 3491.318)","(3148.11, 3470.767)",32.395
"(2563.548, 3985.629)","(2595.967, 3986.367)",32.427
"(2753.276, 944.741)","(2752.0, 977.244)",32.528
"(2858.308, 1191.615)","(2826.233, 1184.11)",32.941
"(3091.082, 3101.377)","(3067.0, 3124.0)",33.042
"(3067.0, 3124.0)","(3091.082, 3101.377)",33.042
"(3504.0, 1215.833)","(3511.412, 1248.062)",33.07
"(3511.412, 1248.062)","(3504.0, 1215.833)",33.07
"(2948.097, 1509.583)","(2947.424, 1476.508)",33.082
"(1999.639, 3015.186)","(1969.023, 3027.759)",33.097
"(1740.575, 2991.4)","(1769.05, 2974.5)",33.112
"(3840.5, 1181.714)","(3867.76, 1200.667)",33.201
"(3867.76, 1200.667)","(3840.5, 1181.714)",33.201
"(3440.951, 1249.524)","(3438.857, 1216.092)",33.498
"(3438.857, 1216.092)","(3440.951, 1249.524)",33.498
